YEAR,STATE,FISHERY,MONTH,DATE,SITE,SPECIES,CLIP,CLIPPED,LEN
2014,WI,Warm-Open,Jun,2014-06-03,903,Walleye,00: NONE,No Clip,16
2014,WI,Warm-Open,Jun,2014-06-03,903,Walleye,00: NONE,No Clip,18.5
2014,WI/MN,Cold-Open,Jun,2014-06-03,903,Lake Trout,00: NONE,No Clip,31
2014,WI/MN,Cold-Open,Jun,2014-06-03,903,Lake Trout,00: NONE,No Clip,24
2014,WI/MN,Cold-Open,Jun,2014-06-03,903,Lake Trout,00: NONE,No Clip,26.5
2014,WI/MN,Cold-Open,Jun,2014-06-03,903,Chinook,00: NONE,No Clip,24
2014,WI/MN,Cold-Open,Jun,2014-06-03,903,Brown Trout,00: NONE,No Clip,26
2014,WI,Cold-Open,Jun,2014-06-04,903,Lake Trout,00: NONE,No Clip,26
2014,WI/MN,Cold-Open,Jun,2014-06-04,903,Lake Trout,00: NONE,No Clip,27
2014,MN,Cold-Open,Jun,2014-06-04,903,Lake Trout,00: NONE,No Clip,29
2014,MN,Cold-Open,Jun,2014-06-04,903,Lake Trout,00: NONE,No Clip,28
2014,MN,Cold-Open,Jun,2014-06-04,903,Lake Trout,00: NONE,No Clip,25
2014,MN,Cold-Open,Jun,2014-06-04,903,Coho,00: NONE,No Clip,16.5
2014,MN,Cold-Open,Jun,2014-06-04,903,Lake Trout,00: NONE,No Clip,28
2014,MN,Cold-Open,Jun,2014-06-04,903,Lake Trout,00: NONE,No Clip,22.5
2014,MN,Cold-Open,Jun,2014-06-04,903,Lake Trout,00: NONE,No Clip,24
2014,MN,Cold-Open,Jun,2014-06-04,903,Lake Trout,00: NONE,No Clip,18
2014,MN,Cold-Open,Jun,2014-06-04,903,Lake Trout,00: NONE,No Clip,16
2014,MN,Cold-Open,Jun,2014-06-04,903,Lake Trout,00: NONE,No Clip,15
2014,MN,Cold-Open,Jun,2014-06-04,903,Lake Trout,00: NONE,No Clip,15
2014,WI,Warm-Open,Jun,2014-06-04,903,Walleye,00: NONE,No Clip,18
2014,WI/MN,Cold-Open,Jun,2014-06-04,903,Coho,00: NONE,No Clip,16
2014,WI/MN,Cold-Open,Jun,2014-06-04,903,Coho,00: NONE,No Clip,15.5
2014,WI/MN,Cold-Open,Jun,2014-06-04,903,Coho,00: NONE,No Clip,17
2014,MN,Cold-Open,Jun,2014-06-04,903,Lake Trout,00: NONE,No Clip,23
2014,MN,Cold-Open,Jun,2014-06-04,903,Lake Trout,00: NONE,No Clip,26
2014,MN,Cold-Open,Jun,2014-06-04,903,Lake Trout,00: NONE,No Clip,26.8
2014,MN,Cold-Open,Jun,2014-06-04,903,Chinook,00: NONE,No Clip,16
2014,MN,Cold-Open,Jun,2014-06-07,903,Lake Trout,00: NONE,No Clip,22
2014,MN,Cold-Open,Jun,2014-06-07,903,Lake Trout,00: NONE,No Clip,26
2014,MN,Cold-Open,Jun,2014-06-07,903,Lake Trout,00: NONE,No Clip,22.5
2014,MN,Cold-Open,Jun,2014-06-07,903,Lake Trout,00: NONE,No Clip,26.5
2014,WI,Cold-Open,Jun,2014-06-07,903,Lake Trout,00: NONE,No Clip,24
2014,WI,Cold-Open,Jun,2014-06-07,903,Lake Trout,00: NONE,No Clip,25
2014,WI,Warm-Open,Jun,2014-06-07,903,Walleye,00: NONE,No Clip,21
2014,WI,Warm-Open,Jun,2014-06-07,903,Walleye,00: NONE,No Clip,19.1
2014,WI,Warm-Open,Jun,2014-06-07,903,Walleye,00: NONE,No Clip,17.5
2014,WI,Warm-Open,Jun,2014-06-07,903,Walleye,00: NONE,No Clip,20
2014,WI,Cold-Open,Jun,2014-06-07,903,Lake Trout,00: NONE,No Clip,24
2014,WI,Cold-Open,Jun,2014-06-07,903,Lake Trout,00: NONE,No Clip,23.5
2014,WI,Cold-Open,Jun,2014-06-07,903,Lake Trout,00: NONE,No Clip,25
2014,WI/MN,Cold-Open,Jun,2014-06-07,903,Lake Trout,00: NONE,No Clip,25
2014,WI,Cold-Open,Jun,2014-06-07,903,Lake Trout,00: NONE,No Clip,25
2014,WI,Warm-Open,Jun,2014-06-07,903,Walleye,00: NONE,No Clip,16.5
2014,WI,Warm-Open,Jun,2014-06-07,903,Walleye,00: NONE,No Clip,20
2014,WI,Warm-Open,Jun,2014-06-07,903,Walleye,00: NONE,No Clip,20
2014,WI,Warm-Open,Jun,2014-06-07,903,Yellow Perch,00: NONE,No Clip,10
2014,WI/MN,Cold-Open,Jun,2014-06-07,903,Lake Trout,00: NONE,No Clip,22
2014,WI/MN,Cold-Open,Jun,2014-06-07,903,Brown Trout,00: NONE,No Clip,29
2014,WI/MN,Cold-Open,Jun,2014-06-07,903,Coho,00: NONE,No Clip,17
2014,WI,Cold-Open,Jun,2014-06-07,903,Lake Trout,00: NONE,No Clip,23
2014,WI,Cold-Open,Jun,2014-06-07,903,Brown Trout,00: NONE,No Clip,22
2014,WI,Warm-Open,Jun,2014-06-07,903,Walleye,00: NONE,No Clip,20
2014,WI,Warm-Open,Jun,2014-06-07,903,Walleye,00: NONE,No Clip,18
2014,WI,Warm-Open,Jun,2014-06-07,903,Yellow Perch,00: NONE,No Clip,9.5
2014,MN,Cold-Open,Jun,2014-06-07,903,Lake Trout,00: NONE,No Clip,25.5
2014,WI/MN,Cold-Open,Jun,2014-06-07,903,Lake Trout,00: NONE,No Clip,21.5
2014,WI/MN,Cold-Open,Jun,2014-06-07,903,Lake Trout,00: NONE,No Clip,21
2014,WI/MN,Cold-Open,Jun,2014-06-07,903,Lake Trout,00: NONE,No Clip,24.5
2014,WI/MN,Cold-Open,Jun,2014-06-07,903,Lake Trout,00: NONE,No Clip,24
2014,WI/MN,Cold-Open,Jun,2014-06-07,903,Coho,00: NONE,No Clip,NA
2014,MN,Warm-Open,Jun,2014-06-07,903,Lake Trout,00: NONE,No Clip,26.5
2014,MN,Warm-Open,Jun,2014-06-07,903,Walleye,00: NONE,No Clip,18
2014,MN,Warm-Open,Jun,2014-06-07,903,Walleye,00: NONE,No Clip,18
2014,MN,Warm-Open,Jun,2014-06-07,903,Walleye,00: NONE,No Clip,15
2014,MN,Warm-Open,Jun,2014-06-07,903,Walleye,00: NONE,No Clip,15
2014,MN,Warm-Open,Jun,2014-06-07,903,Walleye,00: NONE,No Clip,15.5
2014,MN,Warm-Open,Jun,2014-06-07,903,Northern Pike,00: NONE,No Clip,27
2014,MN,Warm-Open,Jun,2014-06-07,903,Northern Pike,00: NONE,No Clip,26
2014,WI/MN,Warm-Open,Jun,2014-06-07,903,Walleye,00: NONE,No Clip,18
2014,WI,Warm-Open,Jun,2014-06-08,905,Walleye,00: NONE,No Clip,15.5
2014,WI,Warm-Open,Jun,2014-06-08,905,Walleye,00: NONE,No Clip,16.5
2014,WI,Warm-Open,Jun,2014-06-08,905,Walleye,00: NONE,No Clip,15.5
2014,WI,Warm-Open,Jun,2014-06-08,905,Walleye,00: NONE,No Clip,19
2014,WI,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,23
2014,WI,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,19.5
2014,WI,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,21
2014,WI,Cold-Open,Jun,2014-06-08,903,Chinook,00: NONE,No Clip,17
2014,WI,Cold-Open,Jun,2014-06-08,903,Coho,00: NONE,No Clip,15
2014,WI,Warm-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,18.5
2014,WI,Warm-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,17
2014,WI,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,22
2014,WI/MN,Warm-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,18.5
2014,WI/MN,Warm-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,17.5
2014,WI/MN,Warm-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,20.3
2014,WI/MN,Warm-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,17.3
2014,WI/MN,Warm-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,17
2014,MN,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,27
2014,MN,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,28
2014,MN,Warm-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,20
2014,MN,Cold-Open,Jun,2014-06-08,903,Chinook,00: NONE,No Clip,25
2014,MN,Cold-Open,Jun,2014-06-08,903,Chinook,00: NONE,No Clip,16
2014,MN,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,25.5
2014,WI,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,23
2014,WI,Cold-Open,Jun,2014-06-08,903,Chinook,00: NONE,No Clip,16
2014,WI,Cold-Open,Jun,2014-06-08,903,Coho,00: NONE,No Clip,15.5
2014,WI,Cold-Open,Jun,2014-06-08,903,Chinook,00: NONE,No Clip,16
2014,WI,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,25
2014,WI,Warm-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,19
2014,WI,Warm-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,18.5
2014,WI,Warm-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,18
2014,WI,Warm-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,17.5
2014,WI,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,27.5
2014,WI,Cold-Open,Jun,2014-06-08,903,Chinook,00: NONE,No Clip,17.5
2014,WI,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,27.5
2014,WI,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,24.8
2014,WI,Cold-Open,Jun,2014-06-08,903,Chinook,00: NONE,No Clip,16
2014,WI,Warm-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,20
2014,WI,Warm-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,23
2014,MN,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,29
2014,MN,Cold-Open,Jun,2014-06-08,903,Coho,00: NONE,No Clip,15
2014,MN,Cold-Open,Jun,2014-06-08,903,Chinook,00: NONE,No Clip,14.5
2014,MN,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,26
2014,MN,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,24.5
2014,MN,Cold-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,18
2014,MN,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,24.5
2014,MN,Cold-Open,Jun,2014-06-08,903,Coho,00: NONE,No Clip,16
2014,MN,Cold-Open,Jun,2014-06-08,903,Coho,00: NONE,No Clip,15
2014,MN,Cold-Open,Jun,2014-06-08,903,Coho,00: NONE,No Clip,16.5
2014,MN,Cold-Open,Jun,2014-06-08,903,Coho,00: NONE,No Clip,17
2014,WI,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,26
2014,WI,Cold-Open,Jun,2014-06-08,903,Coho,00: NONE,No Clip,16.5
2014,WI,Cold-Open,Jun,2014-06-08,903,Chinook,00: NONE,No Clip,15
2014,WI,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,22
2014,WI/MN,Cold-Open,Jun,2014-06-08,903,Northern Pike,00: NONE,No Clip,28
2014,WI/MN,Cold-Open,Jun,2014-06-08,903,Coho,00: NONE,No Clip,17
2014,WI,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,26
2014,WI,Cold-Open,Jun,2014-06-08,903,Coho,00: NONE,No Clip,16
2014,WI,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,19.5
2014,WI,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,22
2014,WI,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,26
2014,MN,Cold-Open,Jun,2014-06-08,903,Chinook,00: NONE,No Clip,15
2014,WI,Warm-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,16
2014,WI,Warm-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,17
2014,WI,Warm-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,20
2014,WI,Warm-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,16.5
2014,WI,Warm-Open,Jun,2014-06-08,903,Coho,00: NONE,No Clip,17.5
2014,WI,Warm-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,20
2014,WI,Warm-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,25.3
2014,WI,Warm-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,23.5
2014,WI,Warm-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,21
2014,WI,Cold-Open,Jun,2014-06-08,903,Brown Trout,00: NONE,No Clip,21.5
2014,WI,Cold-Open,Jun,2014-06-08,903,Chinook,00: NONE,No Clip,17.5
2014,WI,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,25
2014,WI,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,26.5
2014,WI,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,25.5
2014,WI,Warm-Open,Jun,2014-06-08,903,Black Crappie,00: NONE,No Clip,11.5
2014,WI,Warm-Open,Jun,2014-06-08,903,Walleye,00: NONE,No Clip,18.5
2014,WI,Cold-Open,Jun,2014-06-08,903,Lake Trout,00: NONE,No Clip,19.5
2014,WI,Cold-Open,Jun,2014-06-08,903,Coho,00: NONE,No Clip,14.5
2014,WI/MN,Warm-Open,Jun,2014-06-08,905,Walleye,00: NONE,No Clip,16
2014,WI/MN,Warm-Open,Jun,2014-06-08,905,Walleye,00: NONE,No Clip,18
2014,WI,Warm-Open,Jun,2014-06-09,903,Walleye,00: NONE,No Clip,23
2014,WI,Warm-Open,Jun,2014-06-09,903,Walleye,00: NONE,No Clip,16
2014,WI/MN,Warm-Open,Jun,2014-06-09,903,Walleye,00: NONE,No Clip,15
2014,MN,Warm-Open,Jun,2014-06-09,903,Walleye,00: NONE,No Clip,21.5
2014,MN,Warm-Open,Jun,2014-06-09,903,Walleye,00: NONE,No Clip,21.5
2014,MN,Warm-Open,Jun,2014-06-09,903,Walleye,00: NONE,No Clip,17.5
2014,MN,Warm-Open,Jun,2014-06-09,903,Walleye,00: NONE,No Clip,18
2014,WI/MN,Cold-Open,Jun,2014-06-09,903,Lake Trout,00: NONE,No Clip,18.5
2014,WI/MN,Cold-Open,Jun,2014-06-09,903,Chinook,00: NONE,No Clip,17.5
2014,WI/MN,Warm-Open,Jun,2014-06-09,905,Walleye,00: NONE,No Clip,19.5
2014,WI/MN,Warm-Open,Jun,2014-06-09,905,Walleye,00: NONE,No Clip,20.5
2014,WI/MN,Warm-Open,Jun,2014-06-09,905,Walleye,00: NONE,No Clip,17
2014,WI/MN,Warm-Open,Jun,2014-06-09,905,Walleye,00: NONE,No Clip,17.5
2014,WI/MN,Warm-Open,Jun,2014-06-09,905,Northern Pike,00: NONE,No Clip,19.5
2014,WI,Warm-Open,Jun,2014-06-09,903,Walleye,00: NONE,No Clip,18.5
2014,WI,Warm-Open,Jun,2014-06-10,903,Walleye,00: NONE,No Clip,18.3
2014,WI,Warm-Open,Jun,2014-06-10,903,Walleye,00: NONE,No Clip,18
2014,WI,Warm-Open,Jun,2014-06-10,903,Walleye,00: NONE,No Clip,21
2014,WI,Warm-Open,Jun,2014-06-10,903,Walleye,00: NONE,No Clip,23
2014,WI,Warm-Open,Jun,2014-06-10,903,Black Crappie,00: NONE,No Clip,10.5
2014,WI,Warm-Open,Jun,2014-06-10,903,Walleye,00: NONE,No Clip,15.5
2014,WI,Warm-Open,Jun,2014-06-10,903,Walleye,00: NONE,No Clip,16
2014,WI,Warm-Open,Jun,2014-06-10,903,Walleye,00: NONE,No Clip,15
2014,WI,Warm-Open,Jun,2014-06-10,903,Walleye,00: NONE,No Clip,18.5
2014,WI,Warm-Open,Jun,2014-06-10,903,Walleye,00: NONE,No Clip,26
2014,WI,Warm-Open,Jun,2014-06-10,903,Walleye,00: NONE,No Clip,17
2014,WI,Warm-Open,Jun,2014-06-10,903,Walleye,00: NONE,No Clip,17
2014,WI,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,27.7
2014,WI,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,23.5
2014,WI,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,21.8
2014,WI/MN,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,23.8
2014,WI/MN,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,23.7
2014,WI/MN,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,22.4
2014,WI/MN,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,21.9
2014,WI/MN,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,20.5
2014,WI/MN,Cold-Open,Jun,2014-06-13,903,Coho,00: NONE,No Clip,14.7
2014,WI/MN,Cold-Open,Jun,2014-06-13,903,Coho,00: NONE,No Clip,16.7
2014,WI/MN,Cold-Open,Jun,2014-06-13,903,Coho,00: NONE,No Clip,15.7
2014,WI,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,16.9
2014,WI,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,17.4
2014,WI,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,19.9
2014,WI,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,30.9
2014,WI,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,25
2014,WI,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,23.6
2014,WI,Cold-Open,Jun,2014-06-13,903,Coho,00: NONE,No Clip,16.5
2014,WI/MN,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,18.3
2014,WI/MN,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,15.2
2014,WI,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,21.8
2014,WI,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,22.3
2014,WI,Cold-Open,Jun,2014-06-13,903,Lake Trout,09: RP,Clip,25.7
2014,WI,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,20
2014,WI,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,25.8
2014,WI,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,23.9
2014,WI,Cold-Open,Jun,2014-06-13,903,Coho,00: NONE,No Clip,15.4
2014,WI,Cold-Open,Jun,2014-06-13,903,Coho,00: NONE,No Clip,16.6
2014,WI,Cold-Open,Jun,2014-06-13,903,Coho,00: NONE,No Clip,14.7
2014,WI,Cold-Open,Jun,2014-06-13,903,Coho,00: NONE,No Clip,15.6
2014,WI,Cold-Open,Jun,2014-06-13,903,Coho,00: NONE,No Clip,16.2
2014,WI,Cold-Open,Jun,2014-06-13,903,Coho,00: NONE,No Clip,13.9
2014,WI,Cold-Open,Jun,2014-06-13,903,Coho,00: NONE,No Clip,16
2014,WI,Cold-Open,Jun,2014-06-13,903,Coho,00: NONE,No Clip,16.2
2014,WI,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,18.9
2014,WI,Cold-Open,Jun,2014-06-13,903,Brown Trout,00: NONE,No Clip,20.6
2014,WI,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,19
2014,WI,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,15.2
2014,WI,Warm-Open,Jun,2014-06-13,903,Yellow Perch,00: NONE,No Clip,8.9
2014,WI/MN,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,22.4
2014,WI/MN,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,23.5
2014,WI/MN,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,23.3
2014,WI,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,21.9
2014,WI,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,23.4
2014,WI,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,23.6
2014,WI,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,26.1
2014,WI,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,21.3
2014,WI,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,22
2014,WI,Cold-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,15.3
2014,WI,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,31.7
2014,WI,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,15.9
2014,WI,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,15.8
2014,WI,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,18.1
2014,WI/MN,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,20
2014,WI,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,23.3
2014,WI,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,17.9
2014,WI,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,16.4
2014,WI,Cold-Open,Jun,2014-06-13,903,Lake Trout,09: RP,Clip,28.4
2014,WI,Warm-Open,Jun,2014-06-13,905,Walleye,00: NONE,No Clip,17
2014,WI,Warm-Open,Jun,2014-06-13,905,Walleye,00: NONE,No Clip,17.1
2014,WI,Warm-Open,Jun,2014-06-13,905,Walleye,00: NONE,No Clip,17.8
2014,WI,Cold-Open,Jun,2014-06-13,905,Chinook,00: NONE,No Clip,17
2014,WI,Warm-Open,Jun,2014-06-13,905,Walleye,00: NONE,No Clip,19.2
2014,WI,Warm-Open,Jun,2014-06-13,905,Walleye,00: NONE,No Clip,19.2
2014,WI,Warm-Open,Jun,2014-06-13,905,Walleye,00: NONE,No Clip,16
2014,WI/MN,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,16.6
2014,WI/MN,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,16
2014,WI/MN,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,17.2
2014,WI,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,26.8
2014,WI,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,18.2
2014,WI,Warm-Open,Jun,2014-06-13,903,Yellow Perch,00: NONE,No Clip,8.7
2014,WI,Warm-Open,Jun,2014-06-13,903,Yellow Perch,00: NONE,No Clip,9
2014,WI,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,15.5
2014,WI,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,17.5
