YEAR,WATERS,DAYTYPE,FISHERY,MONTH,SPECIES,INDHRS,HARVEST,SDHARVEST,VHARVEST,HRATE
2014,WI,Weekday,Tribal,Jul,Northern Pike,885.707409496279,68.1750411414711,47.9873434189609,2302.78512840929,0.0769724182168056
2014,WI,Weekday,Tribal,All,Northern Pike,885.707409496279,68.1750411414711,47.9873434189609,2302.78512840929,0.0769724182168056
2014,WI,Weekday,All,Jun,Lake Trout,1454.32525142894,34.374439663477,38.2417070751279,1462.42816001988,0.023636005515068
2014,WI,Weekday,All,Jul,Lake Trout,1769.14231762118,613.57537027324,238.892054571112,57069.4137372072,0.346820809248555
2014,WI,Weekday,All,Aug,Lake Trout,2899.01968570654,276.017454207489,108.909425984511,11861.2630682757,0.0952106174264282
2014,WI,Weekday,All,Sep,Lake Trout,1236.48524790681,103.724732435384,103.20823388304,10651.9395412564,0.0838867528836071
2014,WI,Weekday,All,All,Lake Trout,7358.97250266346,1027.69199657959,284.684113548261,81045.0445067592,0.139651560894899
2014,WI,Weekday,All,Jun,Brown Trout,1454.32525142894,17.1872198317385,20.1699462220879,406.82673060192,0.011818002757534
2014,WI,Weekday,All,All,Brown Trout,1454.32525142894,17.1872198317385,20.1699462220879,406.82673060192,0.011818002757534
2014,WI,Weekday,All,May,Coho,3416.35906045605,13.8137033241703,15.0497905600926,226.496195902654,0.00404339915088618
2014,WI,Weekday,All,Jun,Coho,1454.32525142894,51.5616594952155,40.7026258165687,1656.7037483636,0.0354540082726019
2014,WI,Weekday,All,Sep,Coho,1236.48524790681,51.862366217692,45.5350377451183,2073.43966244935,0.0419433764418036
2014,WI,Weekday,All,All,Coho,6107.1695597918,117.237729037078,62.9018251461403,3956.6396067156,0.0191967371937639
2014,WI,Weekday,All,May,Walleye,3416.35906045605,138.137033241703,150.497905600926,22649.6195902654,0.0404339915088618
2014,WI,Weekday,All,Jun,Walleye,11161.6670123948,464.054935456939,287.652831220287,82744.1513090469,0.0415757731297318
2014,WI,Weekday,All,Jul,Walleye,6716.3778031206,443.137767419562,516.38405561232,266652.492890627,0.065978683809846
2014,WI,Weekday,All,Aug,Walleye,6849.41494698525,100.369983348178,60.1161412974089,3613.95044449003,0.014653803883258
2014,WI,Weekday,All,All,Walleye,28143.8188229567,1145.69971946638,612.911261304954,375660.214234429,0.0407087512420966
2014,WI,Weekday,All,Jun,Yellow Perch,11161.6670123948,17.1872198317385,20.4446740067595,417.984695242666,0.00153984344924933
2014,WI,Weekday,All,Jul,Yellow Perch,6716.3778031206,68.1750411414711,43.1608707256354,1862.86076179501,0.0101505667399763
2014,WI,Weekday,All,Aug,Yellow Perch,6849.41494698525,326.202445881578,344.244154305665,118504.037773623,0.0476248626205886
2014,WI,Weekday,All,All,Yellow Perch,24727.4597625007,411.564706854788,347.541196451097,120784.88323066,0.0166440350447533
2014,WI,Weekday,All,Jun,Northern Pike,11161.6670123948,17.1872198317385,20.4009065775922,416.196989187647,0.00153984344924933
2014,WI,Weekday,All,Jul,Northern Pike,6716.3778031206,136.350082282942,69.7757301098321,4868.65251236014,0.0203011334799526
2014,WI,Weekday,All,Aug,Northern Pike,6849.41494698525,75.2774875111335,55.6671591279946,3098.83260538148,0.0109903529124435
2014,WI,Weekday,All,All,Northern Pike,24727.4597625007,228.814789625814,91.5624492187123,8383.68210692926,0.00925346929379349
2014,WI,Weekend,Cold-Open,Jun,Lake Trout,593.856829250638,146.430451048102,83.3401913033803,6945.58748648402,0.246575342465753
2014,WI,Weekend,Cold-Open,Jul,Lake Trout,1575.90545369473,344.225082035709,162.835767298086,26515.4871115563,0.218430034129693
2014,WI,Weekend,Cold-Open,Aug,Lake Trout,2645.32798000833,640.889819717975,218.665025602774,47814.3934218619,0.242272347535505
2014,WI,Weekend,Cold-Open,All,Lake Trout,4815.0902629537,1131.54535280179,285.088526636731,81275.4680199023,0.234999821604106
2014,WI,Weekend,Cold-Open,Aug,Siscowet,2645.32798000833,22.0996489557922,23.6721914580229,560.372648425294,0.00835421888053467
2014,WI,Weekend,Cold-Open,All,Siscowet,2645.32798000833,22.0996489557922,23.6721914580229,560.372648425294,0.00835421888053467
2014,WI,Weekend,Cold-Open,May,Brown Trout,1722.86480371948,199.047281559375,193.213622147411,37331.5037833224,0.115532734274711
2014,WI,Weekend,Cold-Open,Jul,Brown Trout,1575.90545369473,21.5140676272318,22.0847578230923,487.736528104636,0.0136518771331058
2014,WI,Weekend,Cold-Open,Aug,Brown Trout,2645.32798000833,22.0996489557922,22.721758976588,516.278330990158,0.00835421888053467
2014,WI,Weekend,Cold-Open,Sep,Brown Trout,389.74626526572,20.5219621903845,22.4420176267584,503.644155159735,0.0526546731022378
2014,WI,Weekend,Cold-Open,All,Brown Trout,6333.84450268826,263.182960332783,197.076540454659,38839.1627975769,0.0415518505737047
2014,WI,Weekend,Cold-Open,May,Coho,1722.86480371948,265.3963754125,156.062071243473,24355.3700808028,0.154043645699615
2014,WI,Weekend,Cold-Open,Sep,Coho,389.74626526572,20.5219621903845,12.8952969119583,166.288682447561,0.0526546731022378
2014,WI,Weekend,Cold-Open,All,Coho,2112.6110689852,285.918337602884,156.593929522349,24521.6587632503,0.135338842913583
2014,WI,Weekend,Cold-Open,Aug,Chinook,2645.32798000833,22.0996489557922,22.5423089670933,508.155693567896,0.00835421888053467
2014,WI,Weekend,Cold-Open,All,Chinook,2645.32798000833,22.0996489557922,22.5423089670933,508.155693567896,0.00835421888053467
2014,WI,Weekend,Cold-Open,May,Rainbow Trout,1722.86480371948,22.1163646177083,24.0475593838079,578.285112317766,0.0128369704749679
2014,WI,Weekend,Cold-Open,All,Rainbow Trout,1722.86480371948,22.1163646177083,24.0475593838079,578.285112317766,0.0128369704749679
2014,WI,Weekend,Cold-Open,Sep,Walleye,389.74626526572,10.2609810951923,9.8218178570223,96.4681060165222,0.0263273365511189
2014,WI,Weekend,Cold-Open,All,Walleye,389.74626526572,10.2609810951923,9.8218178570223,96.4681060165222,0.0263273365511189
2014,WI,Weekend,Cold-Open,May,Northern Pike,1722.86480371948,22.1163646177083,23.4639115107193,550.555143382866,0.0128369704749679
2014,WI,Weekend,Cold-Open,All,Northern Pike,1722.86480371948,22.1163646177083,23.4639115107193,550.555143382866,0.0128369704749679
2014,WI,Weekend,Warm-Open,Jul,Brown Trout,6654.65968489659,43.0281352544637,33.5238643851248,1123.84948331224,0.00646586561775958
2014,WI,Weekend,Warm-Open,All,Brown Trout,6654.65968489659,43.0281352544637,33.5238643851248,1123.84948331224,0.00646586561775958
2014,WI,Weekend,Warm-Open,May,Walleye,2763.80836505961,66.3490938531249,54.3749156875365,2956.6314560267,0.0240064017071219
2014,WI,Weekend,Warm-Open,Jun,Walleye,3605.0363545537,134.227913460761,81.7835604580202,6688.55076119065,0.0372334424009929
2014,WI,Weekend,Warm-Open,Jul,Walleye,6654.65968489659,387.253217290173,189.204172699645,35798.2189669572,0.0581927905598362
2014,WI,Weekend,Warm-Open,Aug,Walleye,4365.41732373416,220.996489557922,134.219312829563,18014.8239364401,0.0506243671954101
2014,WI,Weekend,Warm-Open,Sep,Walleye,1040.80551575567,82.0878487615381,39.397913508798,1552.19558884673,0.0788695366414722
2014,WI,Weekend,Warm-Open,All,Walleye,18429.7272439997,890.914562923519,254.971411553259,65010.4207094614,0.0483411691951968
2014,WI,Weekend,Warm-Open,Jun,Yellow Perch,3605.0363545537,24.4050751746837,28.1441855859938,792.095182298859,0.00676971680018053
2014,WI,Weekend,Warm-Open,Aug,Yellow Perch,4365.41732373416,66.2989468673767,70.705077412262,4999.20797187396,0.015187310158623
2014,WI,Weekend,Warm-Open,All,Yellow Perch,7970.45367828786,90.7040220420604,76.1006120486085,5791.30315417282,0.0113800325179915
2014,WI,Weekend,Warm-Open,Jul,Northern Pike,6654.65968489659,172.112541017855,88.9189425983621,7906.57835281081,0.0258634624710383
2014,WI,Weekend,Warm-Open,Aug,Northern Pike,4365.41732373416,88.3985958231689,73.1899380665771,5356.76703418939,0.020249746878164
2014,WI,Weekend,Warm-Open,All,Northern Pike,11020.0770086308,260.511136841024,115.166598399884,13263.3453870002,0.0236396838821539
2014,WI,Weekend,Warm-Open,Jun,Bluegill,3605.0363545537,12.2025375873419,14.4792512913591,209.648717958323,0.00338485840009026
2014,WI,Weekend,Warm-Open,All,Bluegill,3605.0363545537,12.2025375873419,14.4792512913591,209.648717958323,0.00338485840009026
2014,WI,Weekend,Warm-Open,Jun,Black Crappie,3605.0363545537,36.6076127620256,43.4377538740772,1886.8384616249,0.0101545752002708
2014,WI,Weekend,Warm-Open,All,Black Crappie,3605.0363545537,36.6076127620256,43.4377538740772,1886.8384616249,0.0101545752002708
2014,WI,Weekend,Warm-Open,Aug,Rock Bass,4365.41732373416,22.0996489557922,23.4198128147036,548.487632275754,0.00506243671954101
2014,WI,Weekend,Warm-Open,All,Rock Bass,4365.41732373416,22.0996489557922,23.4198128147036,548.487632275754,0.00506243671954101
2014,WI,Weekend,Bad R.,Aug,Walleye,409.580160647349,132.597893734753,NA,NA,0.323741007194245
2014,WI,Weekend,Bad R.,All,Walleye,409.580160647349,132.597893734753,0,0,0.323741007194245
2014,WI,Weekend,Bad R.,Aug,Bluegill,409.580160647349,44.1992979115845,NA,NA,0.107913669064748
2014,WI,Weekend,Bad R.,All,Bluegill,409.580160647349,44.1992979115845,0,0,0.107913669064748
2014,WI,Weekend,All,Jun,Lake Trout,593.856829250638,146.430451048102,83.3401913033803,6945.58748648402,0.246575342465753
2014,WI,Weekend,All,Jul,Lake Trout,1575.90545369473,344.225082035709,162.835767298086,26515.4871115563,0.218430034129693
2014,WI,Weekend,All,Aug,Lake Trout,2645.32798000833,640.889819717975,218.665025602774,47814.3934218619,0.242272347535505
2014,WI,Weekend,All,All,Lake Trout,4815.0902629537,1131.54535280179,285.088526636731,81275.4680199023,0.234999821604106
2014,WI,Weekend,All,Aug,Siscowet,2645.32798000833,22.0996489557922,23.6721914580229,560.372648425294,0.00835421888053467
2014,WI,Weekend,All,All,Siscowet,2645.32798000833,22.0996489557922,23.6721914580229,560.372648425294,0.00835421888053467
2014,WI,Weekend,All,May,Brown Trout,1722.86480371948,199.047281559375,193.213622147411,37331.5037833224,0.115532734274711
2014,WI,Weekend,All,Jul,Brown Trout,8230.56513859133,64.5422028816955,40.1445639086648,1611.58601141687,0.00784177049751677
2014,WI,Weekend,All,Aug,Brown Trout,2645.32798000833,22.0996489557922,22.721758976588,516.278330990158,0.00835421888053467
2014,WI,Weekend,All,Sep,Brown Trout,389.74626526572,20.5219621903845,22.4420176267584,503.644155159735,0.0526546731022378
2014,WI,Weekend,All,All,Brown Trout,12988.5041875849,306.211095587247,199.907509315906,39963.0122808891,0.0235755473582509
2014,WI,Weekend,All,May,Coho,1722.86480371948,265.3963754125,156.062071243473,24355.3700808028,0.154043645699615
2014,WI,Weekend,All,Sep,Coho,389.74626526572,20.5219621903845,12.8952969119583,166.288682447561,0.0526546731022378
2014,WI,Weekend,All,All,Coho,2112.6110689852,285.918337602884,156.593929522349,24521.6587632503,0.135338842913583
2014,WI,Weekend,All,Aug,Chinook,2645.32798000833,22.0996489557922,22.5423089670933,508.155693567896,0.00835421888053467
2014,WI,Weekend,All,All,Chinook,2645.32798000833,22.0996489557922,22.5423089670933,508.155693567896,0.00835421888053467
2014,WI,Weekend,All,May,Rainbow Trout,1722.86480371948,22.1163646177083,24.0475593838079,578.285112317766,0.0128369704749679
2014,WI,Weekend,All,All,Rainbow Trout,1722.86480371948,22.1163646177083,24.0475593838079,578.285112317766,0.0128369704749679
2014,WI,Weekend,All,May,Walleye,2763.80836505961,66.3490938531249,54.3749156875365,2956.6314560267,0.0240064017071219
2014,WI,Weekend,All,Jun,Walleye,3605.0363545537,134.227913460761,81.7835604580202,6688.55076119065,0.0372334424009929
2014,WI,Weekend,All,Jul,Walleye,6654.65968489659,387.253217290173,189.204172699645,35798.2189669572,0.0581927905598362
2014,WI,Weekend,All,Aug,Walleye,4774.99748438151,353.594383292676,134.219312829563,18014.8239364401,0.0740512187596421
2014,WI,Weekend,All,Sep,Walleye,1430.55178102139,92.3488298567304,40.6037399122698,1648.66369486325,0.0645546921697549
2014,WI,Weekend,All,All,Walleye,19229.0536699128,1033.77343775346,255.160515784629,65106.8888154779,0.0537610147383895
2014,WI,Weekend,All,Jun,Yellow Perch,3605.0363545537,24.4050751746837,28.1441855859938,792.095182298859,0.00676971680018053
2014,WI,Weekend,All,Aug,Yellow Perch,4365.41732373416,66.2989468673767,70.705077412262,4999.20797187396,0.015187310158623
2014,WI,Weekend,All,All,Yellow Perch,7970.45367828786,90.7040220420604,76.1006120486085,5791.30315417282,0.0113800325179915
2014,WI,Weekend,All,May,Northern Pike,1722.86480371948,22.1163646177083,23.4639115107193,550.555143382866,0.0128369704749679
2014,WI,Weekend,All,Jul,Northern Pike,6654.65968489659,172.112541017855,88.9189425983621,7906.57835281081,0.0258634624710383
2014,WI,Weekend,All,Aug,Northern Pike,4365.41732373416,88.3985958231689,73.1899380665771,5356.76703418939,0.020249746878164
2014,WI,Weekend,All,All,Northern Pike,12742.9418123502,282.627501458732,117.532550939657,13813.9005303831,0.0221791408624981
2014,WI,Weekend,All,Jun,Bluegill,3605.0363545537,12.2025375873419,14.4792512913591,209.648717958323,0.00338485840009026
2014,WI,Weekend,All,Aug,Bluegill,409.580160647349,44.1992979115845,0,0,0.107913669064748
2014,WI,Weekend,All,All,Bluegill,4014.61651520105,56.4018354989263,14.4792512913591,209.648717958323,0.0140491215749661
2014,WI,Weekend,All,Jun,Black Crappie,3605.0363545537,36.6076127620256,43.4377538740772,1886.8384616249,0.0101545752002708
2014,WI,Weekend,All,All,Black Crappie,3605.0363545537,36.6076127620256,43.4377538740772,1886.8384616249,0.0101545752002708
2014,WI,Weekend,All,Aug,Rock Bass,4365.41732373416,22.0996489557922,23.4198128147036,548.487632275754,0.00506243671954101
2014,WI,Weekend,All,All,Rock Bass,4365.41732373416,22.0996489557922,23.4198128147036,548.487632275754,0.00506243671954101
2014,WI,All,Cold-Open,Jun,Lake Trout,2048.18208067958,180.804890711579,91.6952324088004,8408.01564650391,0.0882757897440394
2014,WI,All,Cold-Open,Jul,Lake Trout,3345.04777131591,957.80045230895,289.110533963679,83584.9008487636,0.286333863606426
2014,WI,All,Cold-Open,Aug,Lake Trout,4880.23294256109,866.722282251375,244.286013701435,59675.6564901376,0.177598547539112
2014,WI,All,Cold-Open,Sep,Lake Trout,1236.48524790681,103.724732435384,103.20823388304,10651.9395412564,0.0838867528836071
2014,WI,All,Cold-Open,All,Lake Trout,11509.9480424634,2109.05235770729,402.890199094817,162320.512526661,0.183237348242269
2014,WI,All,Cold-Open,Aug,Siscowet,2645.32798000833,22.0996489557922,23.6721914580229,560.372648425294,0.00835421888053467
2014,WI,All,Cold-Open,All,Siscowet,2645.32798000833,22.0996489557922,23.6721914580229,560.372648425294,0.00835421888053467
2014,WI,All,Cold-Open,May,Brown Trout,1722.86480371948,199.047281559375,193.213622147411,37331.5037833224,0.115532734274711
2014,WI,All,Cold-Open,Jun,Brown Trout,1454.32525142894,17.1872198317385,20.1699462220879,406.82673060192,0.011818002757534
2014,WI,All,Cold-Open,Jul,Brown Trout,1575.90545369473,21.5140676272318,22.0847578230923,487.736528104636,0.0136518771331058
2014,WI,All,Cold-Open,Aug,Brown Trout,2645.32798000833,22.0996489557922,22.721758976588,516.278330990158,0.00835421888053467
2014,WI,All,Cold-Open,Sep,Brown Trout,389.74626526572,20.5219621903845,22.4420176267584,503.644155159735,0.0526546731022378
2014,WI,All,Cold-Open,All,Brown Trout,7788.1697541172,280.370180164522,198.106005785233,39245.9895281788,0.0359994952621962
2014,WI,All,Cold-Open,May,Coho,1722.86480371948,265.3963754125,156.062071243473,24355.3700808028,0.154043645699615
2014,WI,All,Cold-Open,Jun,Coho,1454.32525142894,51.5616594952155,40.7026258165687,1656.7037483636,0.0354540082726019
2014,WI,All,Cold-Open,Sep,Coho,1626.23151317253,72.3843284080766,47.3257682969533,2239.72834489691,0.0445104696482396
2014,WI,All,Cold-Open,All,Coho,4803.42156832094,389.342363315792,168.082724198721,28251.8021740633,0.0810552140340012
2014,WI,All,Cold-Open,Aug,Chinook,2645.32798000833,22.0996489557922,22.5423089670933,508.155693567896,0.00835421888053467
2014,WI,All,Cold-Open,All,Chinook,2645.32798000833,22.0996489557922,22.5423089670933,508.155693567896,0.00835421888053467
2014,WI,All,Cold-Open,May,Rainbow Trout,1722.86480371948,22.1163646177083,24.0475593838079,578.285112317766,0.0128369704749679
2014,WI,All,Cold-Open,All,Rainbow Trout,1722.86480371948,22.1163646177083,24.0475593838079,578.285112317766,0.0128369704749679
2014,WI,All,Cold-Open,Sep,Walleye,389.74626526572,10.2609810951923,9.8218178570223,96.4681060165222,0.0263273365511189
2014,WI,All,Cold-Open,All,Walleye,389.74626526572,10.2609810951923,9.8218178570223,96.4681060165222,0.0263273365511189
2014,WI,All,Cold-Open,May,Northern Pike,1722.86480371948,22.1163646177083,23.4639115107193,550.555143382866,0.0128369704749679
2014,WI,All,Cold-Open,All,Northern Pike,1722.86480371948,22.1163646177083,23.4639115107193,550.555143382866,0.0128369704749679
2014,WI,All,Warm-Open,Jul,Brown Trout,6654.65968489659,43.0281352544637,33.5238643851248,1123.84948331224,0.00646586561775958
2014,WI,All,Warm-Open,All,Brown Trout,6654.65968489659,43.0281352544637,33.5238643851248,1123.84948331224,0.00646586561775958
2014,WI,All,Warm-Open,May,Coho,3416.35906045605,13.8137033241703,15.0497905600926,226.496195902654,0.00404339915088618
2014,WI,All,Warm-Open,All,Coho,3416.35906045605,13.8137033241703,15.0497905600926,226.496195902654,0.00404339915088618
2014,WI,All,Warm-Open,May,Walleye,6180.16742551567,204.486127094828,160.019533327316,25606.2510462921,0.0330874736905313
2014,WI,All,Warm-Open,Jun,Walleye,14766.7033669485,598.2828489177,299.053008796497,89432.7020702375,0.040515667854262
2014,WI,All,Warm-Open,Jul,Walleye,12485.3300785209,455.428258431644,202.434887787459,40979.8837935212,0.0364770699346698
2014,WI,All,Warm-Open,Aug,Walleye,11214.8322707194,321.3664729061,147.06724441877,21628.7743809301,0.0286554863370672
2014,WI,All,Warm-Open,Sep,Walleye,1040.80551575567,82.0878487615381,39.397913508798,1552.19558884673,0.0788695366414722
2014,WI,All,Warm-Open,All,Walleye,45687.8386574602,1661.65155611181,423.31998166851,179199.806879828,0.0363696687114019
2014,WI,All,Warm-Open,Jun,Yellow Perch,14766.7033669485,41.5922950064222,34.7862024018364,1210.07987754153,0.00281662697305316
2014,WI,All,Warm-Open,Jul,Yellow Perch,5830.67039362432,34.0875205707356,35.8770745698794,1287.16447969269,0.00584624378836597
2014,WI,All,Warm-Open,Aug,Yellow Perch,11214.8322707194,392.501392748955,351.43028575451,123503.245745497,0.0349984184581815
2014,WI,All,Warm-Open,All,Yellow Perch,31812.2060312923,468.181208326113,354.965477339319,126000.490102731,0.014717030559452
2014,WI,All,Warm-Open,Jun,Northern Pike,11161.6670123948,17.1872198317385,20.4009065775922,416.196989187647,0.00153984344924933
2014,WI,All,Warm-Open,Jul,Northern Pike,12485.3300785209,240.287582159326,102.334968299021,10472.4457367617,0.0192455930798901
2014,WI,All,Warm-Open,Aug,Northern Pike,11214.8322707194,163.676083334302,91.9543345338917,8455.59963957086,0.0145946082280375
2014,WI,All,Warm-Open,All,Northern Pike,34861.8293616352,421.150885325367,139.083580502949,19344.2423655202,0.0120805733100408
2014,WI,All,Warm-Open,Jun,Bluegill,3605.0363545537,12.2025375873419,14.4792512913591,209.648717958323,0.00338485840009026
2014,WI,All,Warm-Open,All,Bluegill,3605.0363545537,12.2025375873419,14.4792512913591,209.648717958323,0.00338485840009026
2014,WI,All,Warm-Open,Jun,Black Crappie,3605.0363545537,36.6076127620256,43.4377538740772,1886.8384616249,0.0101545752002708
2014,WI,All,Warm-Open,All,Black Crappie,3605.0363545537,36.6076127620256,43.4377538740772,1886.8384616249,0.0101545752002708
2014,WI,All,Warm-Open,Aug,Rock Bass,4365.41732373416,22.0996489557922,23.4198128147036,548.487632275754,0.00506243671954101
2014,WI,All,Warm-Open,All,Rock Bass,4365.41732373416,22.0996489557922,23.4198128147036,548.487632275754,0.00506243671954101
2014,WI,All,Bad R.,Aug,Walleye,409.580160647349,132.597893734753,0,0,0.323741007194245
2014,WI,All,Bad R.,All,Walleye,409.580160647349,132.597893734753,0,0,0.323741007194245
2014,WI,All,Bad R.,Aug,Bluegill,409.580160647349,44.1992979115845,0,0,0.107913669064748
2014,WI,All,Bad R.,All,Bluegill,409.580160647349,44.1992979115845,0,0,0.107913669064748
2014,WI,All,Tribal,Aug,Lake Trout,664.114723153778,50.184991674089,0,0,0.0755667506297229
2014,WI,All,Tribal,All,Lake Trout,664.114723153778,50.184991674089,0,0,0.0755667506297229
2014,WI,All,Tribal,Jul,Walleye,885.707409496279,374.962726278091,511.342182949992,261470.828064063,0.423348300192431
2014,WI,All,Tribal,All,Walleye,885.707409496279,374.962726278091,511.342182949992,261470.828064063,0.423348300192431
2014,WI,All,Tribal,Jul,Yellow Perch,885.707409496279,34.0875205707356,23.9936717094805,575.696282102323,0.0384862091084028
2014,WI,All,Tribal,All,Yellow Perch,885.707409496279,34.0875205707356,23.9936717094805,575.696282102323,0.0384862091084028
2014,WI,All,Tribal,Jul,Northern Pike,885.707409496279,68.1750411414711,47.9873434189609,2302.78512840929,0.0769724182168056
2014,WI,All,Tribal,All,Northern Pike,885.707409496279,68.1750411414711,47.9873434189609,2302.78512840929,0.0769724182168056
2014,WI,All,All,Jun,Lake Trout,2048.18208067958,180.804890711579,91.6952324088004,8408.01564650391,0.0882757897440394
2014,WI,All,All,Jul,Lake Trout,3345.04777131591,957.80045230895,289.110533963679,83584.9008487636,0.286333863606426
2014,WI,All,All,Aug,Lake Trout,5544.34766571487,916.907273925464,244.286013701435,59675.6564901376,0.165376944089461
2014,WI,All,All,Sep,Lake Trout,1236.48524790681,103.724732435384,103.20823388304,10651.9395412564,0.0838867528836071
2014,WI,All,All,All,Lake Trout,12174.0627656172,2159.23734938138,402.890199094817,162320.512526661,0.17736374380126
2014,WI,All,All,Aug,Siscowet,2645.32798000833,22.0996489557922,23.6721914580229,560.372648425294,0.00835421888053467
2014,WI,All,All,All,Siscowet,2645.32798000833,22.0996489557922,23.6721914580229,560.372648425294,0.00835421888053467
2014,WI,All,All,May,Brown Trout,1722.86480371948,199.047281559375,193.213622147411,37331.5037833224,0.115532734274711
2014,WI,All,All,Jun,Brown Trout,1454.32525142894,17.1872198317385,20.1699462220879,406.82673060192,0.011818002757534
2014,WI,All,All,Jul,Brown Trout,8230.56513859133,64.5422028816955,40.1445639086648,1611.58601141687,0.00784177049751677
2014,WI,All,All,Aug,Brown Trout,2645.32798000833,22.0996489557922,22.721758976588,516.278330990158,0.00835421888053467
2014,WI,All,All,Sep,Brown Trout,389.74626526572,20.5219621903845,22.4420176267584,503.644155159735,0.0526546731022378
2014,WI,All,All,All,Brown Trout,14442.8294390138,323.398315418986,200.92247015078,40369.839011491,0.0223916177079128
2014,WI,All,All,May,Coho,5139.22386417553,279.21007873667,156.786052557954,24581.8662767054,0.054329230661265
2014,WI,All,All,Jun,Coho,1454.32525142894,51.5616594952155,40.7026258165687,1656.7037483636,0.0354540082726019
2014,WI,All,All,Sep,Coho,1626.23151317253,72.3843284080766,47.3257682969533,2239.72834489691,0.0445104696482396
2014,WI,All,All,All,Coho,8219.780628777,403.156066639962,168.755143240039,28478.2983699659,0.0490470591427385
