YEAR,WATERS,FISHERY,MONTH,DAYTYPE,PHOURS,SDPHOURS,PARTY,INDHRS,SDINDHRS,MTRIP,TRIPS,SDTRIPS,NINTS,HOURS,VHOURS,VPHOURS,VINDHRS,VTRIPS
2014,WI,Cold-Open,Sep,All,537.976883740501,90.8693683174751,2.17784912062146,1171.63248316892,194.609411321073,4.36030962068643,123.380431790486,21.7967325013034,24,111.241666666667,584.760763888889,8257.24209841695,37872.8229747347,475.097547733378
2014,WI,Cold-Open,All,Weekday,2769.59848871973,357.446423723888,2.30924396295201,6395.67858987705,829.737669593023,3.94626295034049,701.828165931204,92.0000847591721,92,366.483333333333,1837.06958333333,127767.945832997,688464.600341661,8464.01559569485
2014,WI,Cold-Open,All,Weekend,2789.51280102117,489.577147990957,2.72910955654567,7612.88604337338,1385.31048041581,4.99593280699494,558.356749137118,95.0346877761652,137,680.141666666667,3968.13909722222,239685.78383496,1919085.12714987,9031.59188071321
2014,WI,Cold-Open,All,All,5559.1112897409,606.179618321135,2.51992879852983,14008.5646332504,1614.79092377048,4.41134568686652,1260.18491506832,132.27096233266,229,1046.625,5805.20868055556,367453.729667957,2607549.72749153,17495.6074764081
2014,WI,Warm-Open,May,Weekday,217.726102434455,135.431084839478,1.39834881320949,304.457036943949,189.379896756958,3.23,67.4074620540109,41.9291284332749,10,32.3,129.981111111111,18341.5787407979,35864.7452956762,1758.05181117406
2014,WI,Warm-Open,May,Weekend,317.423948884176,84.0789534668474,1.96132330246914,622.570987708306,164.906010681746,2.88,110.216648918117,29.1940810648776,30,86.4,315.357083333333,7069.27041608028,27193.9923589681,852.294369222642
2014,WI,Warm-Open,May,All,535.150051318631,159.407807703632,1.73227681164941,927.028024652255,251.114988908755,3.01282325011949,177.624110972128,51.0915470542506,40,118.7,445.338194444444,25410.8491568782,63058.7376546443,2610.34618039671
2014,WI,Warm-Open,Jun,Weekday,2151.24581711339,598.320928473938,2.0499052432091,4409.85007993238,1226.50120840046,3.1126404494382,691.132127869658,192.222949676674,89,277.025,1057.12493055556,357987.933449916,1504305.21420779,36949.662382401
2014,WI,Warm-Open,Jun,Weekend,855.91229640672,404.63497409728,2.44630339284045,2093.82115467362,989.859909996083,3.56266666666667,240.244843677036,113.576433597665,51,178.316666666667,853.550138888889,163729.462262706,979822.641417454,12899.6062687647
2014,WI,Warm-Open,Jun,All,3007.15811352011,722.300073177777,2.16273005578445,6503.671234606,1576.11162536961,3.22872285378311,931.376971546694,223.269497807394,140,455.341666666667,1910.67506944444,521717.395712622,2484127.85562525,49849.2686511657
2014,WI,Warm-Open,Jul,Weekday,2255.52866630277,481.801285774185,2.13385285354114,4812.966280834,1028.09304848904,3.53483796296296,638.085448310661,136.30081232078,72,254.508333333333,1121.48284722222,232132.478973658,1056975.31635148,18577.9114393046
2014,WI,Warm-Open,Jul,Weekend,1470.40041021519,290.328809491221,2.15114647894509,3163.04666507382,624.539796273359,3.55135869565217,414.038833085309,81.751474399548,92,326.725,1406.63520833333,84290.8176205897,390049.957129168,6683.30356649995
2014,WI,Warm-Open,Jul,All,3725.92907651796,562.515152324137,2.1406776087541,7976.01294590782,1202.9236357644,3.54133930981457,1052.12428139597,158.937770859556,164,581.233333333333,2528.11805555556,316423.296594247,1447025.27348065,25261.2150058046
2014,WI,Warm-Open,Aug,Weekday,1965.44508216909,499.282673852916,2.08603908545153,4099.99526171321,1041.52317234593,4.37015765765766,449.742374562876,114.248206349728,75,326.208333333333,1866.19395833333,249283.188409717,1084770.51853353,13052.65265413
2014,WI,Warm-Open,Aug,Weekend,1294.81929830164,337.047006148654,1.98861961683314,2574.90305685677,670.258288222094,4.15584192439863,311.566060946606,81.1019794015449,98,407.133333333333,2046.88430555556,113600.684353771,449246.172930412,6577.53106284861
2014,WI,Warm-Open,Aug,All,3260.26438047073,602.398433566595,2.04734878513326,6674.89831856998,1238.55427473484,4.28244877950013,761.308435509482,140.107757518913,173,733.341666666667,3913.07826388889,362883.872763488,1534016.69146394,19630.1837169786
2014,WI,Warm-Open,Sep,Weekday,121.77341737891,32.2783060408168,1.60756756756757,195.758996370204,51.8895579272375,2.56944444444444,47.3928975744945,12.562367756426,6,15.4166666666667,50.2908333333333,1041.88904086463,2692.52622188413,157.813083647692
2014,WI,Warm-Open,Sep,Weekend,319.585683778674,66.955005554869,2.07390237251159,662.78950780933,138.85814487177,4.16704545454545,76.6935919621578,16.067740629475,22,91.675,513.440347222222,4482.97276885254,19281.5843972293,258.172288936081
2014,WI,Warm-Open,Sep,All,441.359101157583,74.3294141623434,1.94523802030537,858.548504179534,148.236670966106,3.55686668875595,124.086489536652,20.3957194671768,28,107.091666666667,563.731180555556,5524.86180971717,21974.1106191135,415.985372583773
2014,WI,Warm-Open,All,Weekday,6711.71908539861,926.707650025051,2.05953608604774,13823.0276557937,1919.53336011916,3.54412279560409,1893.7603103717,265.511000470145,252,905.458333333333,4225.07368055556,858787.068614953,3684608.32061036,70496.0913706574
2014,WI,Warm-Open,All,Weekend,4258.1416375864,610.879044837846,2.14110570950609,9117.13137212185,1365.86761738949,3.69386664758922,1152.75997858923,165.139055211879,293,1090.25,5135.86708333333,373173.207421999,1865594.34823323,27270.907556272
2014,WI,Warm-Open,All,All,10969.860722985,1109.93705949344,2.09119874966592,22940.1590279156,2355.88681155177,3.60078374095664,3046.52028896092,312.677148072783,545,1995.70833333333,9360.94076388889,1231960.27603695,5550202.66884359,97766.9989269294
2014,WI,Non-Fishing,May,Weekday,22.4691540180036,13.976376144425,2.18,48.9827557592479,30.4684999948464,1.11111111111111,20.2222386162033,12.5787385299825,3,3.33333333333333,5.15944444444444,195.339090130452,928.329491935958,158.224663005666
2014,WI,Non-Fishing,May,Weekend,31.3505134700421,8.30409416956517,2.037109375,63.8644249008865,16.916348083704,1.42222222222222,22.0433297836233,5.83881621297551,6,8.53333333333333,14.86375,68.9579799770062,286.162832489038,34.0917747689057
2014,WI,Non-Fishing,May,All,53.8196674880457,16.2572159396207,2.09676473168846,112.847180660134,34.8495670622319,1.2733690690947,42.2655683998266,13.8678202243385,9,11.8666666666667,20.0231944444444,264.297070107458,1214.492324425,192.316437774571
2014,WI,Non-Fishing,Jun,Weekday,137.773436351545,38.3186011106403,2.7444809769845,378.1165752006,105.164671812809,1.47847222222222,93.1863543195044,25.9177010800009,12,17.7416666666667,40.2311805555556,1468.31519107636,11059.6081974959,671.727229272282
2014,WI,Non-Fishing,Jun,Weekend,6.87993807748181,3.25251030679185,1.76744186046512,12.1598905555492,5.74862286781816,0.477777777777778,14.3998703947294,6.80757971188993,3,1.43333333333333,0.793888888888889,10.5788232957872,33.0466648764019,46.3431415337353
2014,WI,Non-Fishing,Jun,All,144.653374429027,38.4563910731643,2.69801148640079,390.276465756149,105.321673279398,1.34453434734093,107.586224714234,26.7968350893537,15,19.175,41.0250694444444,1478.89401437215,11092.6548623723,718.070370806017
2014,WI,Non-Fishing,Jul,Weekday,408.108817982027,87.1757278801658,3.04922186029678,1244.41432917068,265.818135139485,1.91875,212.695149436887,45.4336041069268,24,46.05,151.159166666667,7599.60753143672,70659.2809690335,2064.21238214496
2014,WI,Non-Fishing,Jul,Weekend,613.407532060083,121.116586528896,3.13903154805576,1925.50559495163,380.188786107029,5.67916666666667,108.010130370081,21.3264715824908,24,136.3,6328.04222222222,14669.2275324115,144543.513081536,454.818390158787
2014,WI,Non-Fishing,Jul,All,1021.51635004211,149.227460823563,3.1031514316845,3169.9199241223,463.899551681794,3.18521837450559,320.705279806968,50.1899469246954,48,182.35,6479.20138888889,22268.8350638482,215202.794050569,2519.03077230374
2014,WI,Non-Fishing,Aug,Weekday,260.084443112425,66.0693383716465,3.08301158301158,801.843350676724,203.692535481698,2.87777777777778,90.3768335139701,22.9584573492208,15,43.1666666666667,178.421111111111,4365.15747286712,41490.6490109627,527.09076385599
2014,WI,Non-Fishing,Aug,Weekend,114.173930266159,29.7199627986,3.01067780872795,343.740918187578,89.4772324739652,2.63888888888889,43.2659104166498,11.2623016921011,13,35.9,144.491111111111,883.276188750168,8006.17513120001,126.839439403902
2014,WI,Non-Fishing,Aug,All,374.258373378584,72.4460741629061,3.06094492562088,1145.5842688643,222.478817288664,2.80043915869371,133.64274393062,25.5720590344206,28,79.0666666666667,322.912222222222,5248.43366161729,49496.8241421628,653.930203259893
2014,WI,Non-Fishing,Sep,Weekday,207.738867701534,55.0650453323341,2.96958174904943,616.89755009467,163.520153629479,2.39090909090909,86.8869788865733,23.0310075534477,11,26.3,90.6133333333333,3032.159217452,26738.8406430083,530.427308926965
2014,WI,Non-Fishing,Sep,Weekend,186.679174980616,39.1103413958357,2.92499221910987,546.035134288151,114.39744426955,2.975,62.7493025144927,13.1463332422977,18,53.55,235.599722222222,1529.61880409882,13086.7752554048,172.826077717542
2014,WI,Non-Fishing,Sep,All,394.41804268215,67.5409358948395,2.94847739843381,1162.93268438282,199.563563554104,2.63584499019327,149.636281401066,26.518925065781,29,79.85,326.213055555556,4561.77802155082,39825.6158984131,703.253386644507
2014,WI,Non-Fishing,All,Weekday,1036.17471916554,129.075863363228,2.98236822781258,3090.25456090192,388.428511199212,2.05848531424026,503.367554773138,62.8624080608265,65,136.591666666667,465.584236111111,16660.5785029627,150876.708312436,3951.68234720586
2014,WI,Non-Fishing,All,Weekend,952.491088854382,131.002516496948,3.03552022346092,2891.30596288379,407.376573903687,3.80283717716453,250.468543479576,28.8949619065828,64,235.716666666667,6723.79069444444,17161.6593285332,165955.672965506,834.918823582872
2014,WI,Non-Fishing,All,All,1988.66580801992,183.908232092791,3.00782589998943,5981.56052378571,562.878655909018,2.63806126110087,753.836098252714,69.1852670067026,129,372.308333333333,7189.37493055555,33822.2378314959,316832.381277943,4786.60117078873
2014,WI,All,May,Weekday,378.268207893091,160.975532603006,1.55746955746956,589.141218352055,241.429508965818,3.11759259259259,121.33343169722,48.5364752219735,18,56.1166666666667,226.901944444444,25913.1220968216,58288.2077994761,2355.78942697325
2014,WI,All,May,Weekend,412.118419746324,86.1379476592268,2.19537924374118,904.756224674495,175.568514261091,2.804375,146.955531890822,30.0256231224073,40,112.175,405.506458333333,7419.7460269437,30824.3031998471,901.538043888839
2014,WI,All,May,All,790.386627639416,182.572911801738,1.89008441031986,1493.89744302655,298.517187108755,2.94602736194939,268.288963588042,57.0730012428126,58,168.291666666667,632.408402777778,33332.8681237653,89112.5109993232,3257.32747086209
2014,WI,All,Jun,Weekday,3099.15812133013,640.489077602243,2.14459919400305,6646.4520090926,1335.12038904185,3.0699358974359,1009.5188384613,203.824589344663,130,399.091666666667,1602.64423611111,410226.258527772,1782546.45323527,41544.4632215204
2014,WI,All,Jun,Weekend,1747.82426880026,582.065102497266,2.66797876235811,4663.15802949319,1562.47419097426,4.13546050305991,422.643202010274,138.757939941593,89,364.133333333333,2054.98,338799.783545153,2441325.59746066,19253.7658968346
2014,WI,All,Jun,All,4846.98239013039,865.462906237422,2.33333012754799,11309.6100385858,2055.20608472628,3.38438127331905,1432.16204047157,246.572969155897,219,763.225,3657.62423611111,749026.042072925,4223872.05069593,60798.2291183551
2014,WI,All,Jul,Weekday,3605.40434040257,529.340548445759,2.30684774370634,8317.11886780672,1166.46232806792,3.30752032520325,1090.06264086405,152.494729802711,123,406.825,1801.363125,280201.416228857,1360634.36280162,23254.6426176018
2014,WI,All,Jul,Weekend,3091.86498887854,372.259093416616,2.50696247058538,7751.18949123538,900.54999133206,4.26718426501035,724.567957899291,93.4724176405036,161,687.016666666667,9058.6475,138576.832631361,810990.286888174,8737.09285956073
2014,WI,All,Jul,All,6697.2693292811,647.13078188278,2.39923281699153,16068.3083590421,1473.64332512647,3.69070671124209,1814.63059876334,178.862336664717,284,1093.84166666667,10860.010625,418778.248860218,2171624.6496898,31991.7354771625
2014,WI,All,Aug,Weekday,2836.3262917801,526.994547528939,2.25997521685254,6410.02712633029,1128.29358734844,4.21650778552962,672.671897230669,121.299522738882,112,470.75,2612.39638888889,277723.253125232,1273046.4192516,14713.5742166807
2014,WI,All,Aug,Weekend,1972.91915433459,368.825093268584,2.25824131538648,4455.32754623572,785.656793698208,4.14753632219288,475.684599500137,87.7154774489895,149,620.35,3118.37972222222,136031.94942458,617256.597484149,7694.00498410418
2014,WI,All,Aug,All,4809.24544611469,643.238060557529,2.25926391037994,10865.354672566,1374.88291019117,4.18793768294591,1148.35649673081,149.691613662172,261,1091.1,5730.77611111111,413755.202549811,1890303.01673575,22407.5792007848
2014,WI,All,Sep,Weekday,598.335331877993,95.6636972536067,2.24994499449945,1346.22158499106,222.337999848158,2.91346153846154,205.36922282281,32.3004617735097,26,75.75,284.421805555556,9151.54297222971,49434.1861764793,1043.31983078196
2014,WI,All,Sep,Weekend,775.418695702241,95.8766862039736,2.38179979019931,1846.89208674022,224.139160602921,4.04424242424242,191.733979905395,23.4737401404142,55,222.433333333333,1190.28319444444,9192.33895745523,50238.3633157819,551.016476179693
2014,WI,All,Sep,All,1373.75402758023,135.439587749243,2.3243707444161,3193.11367173128,315.709596769343,3.45943829750599,397.103202728204,39.9291410746795,81,298.183333333333,1474.705,18343.8819296849,99672.5494922612,1594.33630696166
2014,WI,All,All,Weekday,10517.4922932839,1001.60650604462,2.21620897421119,23308.9608065727,2126.95783438799,3.39388238742836,3098.95603107604,287.944073239159,409,1408.53333333333,6527.7275,1003215.59295091,4523949.62926445,82911.7893135581
2014,WI,All,All,Weekend,8000.14552746196,793.738401858882,2.45262080683723,19621.323378379,1987.62047392067,4.07840823689695,1961.58527120592,192.710711328063,494,2006.10833333333,15827.796875,630020.650585492,3950635.14834861,37137.4182605681
2014,WI,All,All,All,18517.6378207458,1277.98131580098,2.31834560112498,42930.2841849517,2911.1140097243,3.65922076604644,5060.54130228196,346.481179249503,903,3414.64166666667,22355.524375,1633236.2435364,8474584.77761306,120049.207574126
2014,Non-WI,Cold-Open,May,Weekend,16.6855760167704,4.41965949454396,3,50.0567280503113,13.2589784836319,4.54166666666667,3.67388829727055,0.973136035495918,1,4.54166666666667,20.6267361111111,19.5333900477126,175.800510429413,0.946993743580713
2014,Non-WI,Cold-Open,May,All,16.6855760167704,4.41965949454396,3,50.0567280503113,13.2589784836319,4.54166666666667,3.67388829727055,0.973136035495918,1,4.54166666666667,20.6267361111111,19.5333900477126,175.800510429413,0.946993743580713
2014,Non-WI,Cold-Open,Jun,Weekday,431.310452457984,119.959359512643,2.25161290322581,971.144180050558,270.102041741371,3.47135416666667,124.248472426006,34.5569347733346,16,55.5416666666667,241.526736111111,14390.2479346836,72955.1129528573,1194.1817409285
2014,Non-WI,Cold-Open,Jun,Weekend,602.074581059629,284.632471731575,2.92638851979803,1761.90414207511,832.945197637021,5.4536231884058,110.399006359592,52.1914444578228,23,125.433333333333,893.695694444444,81015.6439640261,693797.702266576,2723.946874594
2014,Non-WI,Cold-Open,Jun,All,1033.38503351761,308.878441945549,2.64475314958109,2733.04832212567,875.644228679338,4.40398950317228,234.647478785598,62.5949567898445,39,180.975,1135.22243055556,95405.8918987097,766752.815219433,3918.1286155225
2014,Non-WI,Cold-Open,Jul,Weekday,157.158082639478,33.5703852567848,1.75751879699248,276.20828433818,59.0005831110786,4.43333333333333,35.4491915728145,7.57226735115447,4,17.7333333333333,110.784444444444,1126.97076628896,3481.06880744729,57.33923283736
2014,Non-WI,Cold-Open,Jul,Weekend,103.847239928734,20.5045138235823,2.18165402672445,226.558749154742,44.7337551492454,3.84583333333333,27.0025325925202,5.3316178956227,6,23.075,101.985347222222,420.435087141477,2001.10884975264,28.4261493849242
2014,Non-WI,Cold-Open,Jul,All,261.005322568211,39.3370798793,1.92627119073991,502.767033492922,74.0417291613313,4.17931331851185,62.4517241653347,9.26096011341611,10,40.8083333333333,212.769791666667,1547.40585343043,5482.17765719993,85.7653822222841
2014,Non-WI,Cold-Open,Aug,Weekday,128.686569053503,32.6902923255849,2.67264923917284,343.934060872609,87.3696849123125,2.66979166666667,48.2009778741174,12.2445105862511,8,21.3583333333333,62.109375,1068.6552123322,7633.46184167676,149.928039496815
2014,Non-WI,Cold-Open,Aug,Weekend,99.8624348288969,25.9946192723131,2.84288747346072,283.897665044359,73.8997775066395,3.48888888888889,28.6229908745246,7.45068705257381,9,31.4,149.917916666667,675.720231112511,5461.17711553083,55.5127375553911
2014,Non-WI,Cold-Open,Aug,All,228.5490038824,41.7657209137435,2.74703330687024,627.831725916967,114.431809201846,2.97497002049168,76.823968748642,14.333205400475,17,52.7583333333333,212.027291666667,1744.37544344471,13094.6389572076,205.440777052206
2014,Non-WI,Cold-Open,Sep,Weekday,75.8286361191912,20.0997884102816,2.66145833333333,201.814755504723,53.4947493627808,3.2,23.6964487872473,6.28118387821301,3,9.6,36.08375,404.001494138092,2861.68820938673,39.453270911923
2014,Non-WI,Cold-Open,Sep,Weekend,81.5450426658246,17.0841469495971,2.45956537228358,200.565363222249,42.019576252233,4.67833333333333,17.4303618095813,3.65175923397158,5,23.3916666666667,150.115625,291.868076995427,1765.64478841723,13.3353455028967
2014,Non-WI,Cold-Open,Sep,All,157.373678785016,26.379339854013,2.55684509527577,402.380118726972,68.024502922138,3.82654712342686,41.1268105968286,7.26557750043448,8,32.9916666666667,186.199375,695.869571133518,4627.33299780396,52.7886164148197
2014,Non-WI,Cold-Open,All,Weekday,792.983740270156,130.345216281392,2.26120813039015,1793.10128076607,294.841197615544,3.42400928279471,231.595090660185,37.9592186981581,31,104.233333333333,450.504305555556,16989.8754074428,86931.3318113681,1440.9022841746
2014,Non-WI,Cold-Open,All,Weekend,904.014874499855,287.094410863958,2.79086408721163,2522.98264754677,838.571066476006,4.83097722766733,187.128779933488,53.1240821170662,44,207.841666666667,1316.34131944444,82423.2007493233,703201.433530706,2822.16810078079
2014,Non-WI,Cold-Open,All,All,1696.99861477001,315.298392252111,2.54336325954973,4316.08392831284,888.894124933939,4.05278689357733,418.723870593674,65.2921923736322,75,312.075,1766.845625,99413.0761567661,790132.765342074,4263.07038495539
2014,Non-WI,Warm-Open,May,Weekend,36.8613459159479,9.76379822280905,1.67358803986711,61.6907076583347,16.340575929369,2.00666666666667,18.3694414863528,4.86568017747959,5,10.0333333333333,21.9604166666667,95.3317557357291,267.014421703472,23.6748435895178
2014,Non-WI,Warm-Open,May,All,36.8613459159479,9.76379822280905,1.67358803986711,61.6907076583347,16.340575929369,2.00666666666667,18.3694414863528,4.86568017747959,5,10.0333333333333,21.9604166666667,95.3317557357291,267.014421703472,23.6748435895178
2014,Non-WI,Warm-Open,Jun,Weekday,254.515230235146,70.7877210747526,2.40198321891686,611.341311983582,170.030918126923,2.52115384615385,100.95188384613,28.0775095033344,13,32.775,109.447986111111,5010.90145495697,28910.5131190843,788.346539909831
2014,Non-WI,Warm-Open,Jun,Weekend,273.677536779829,129.381834413197,2.8482899736919,779.512984034683,368.516981736975,2.85083333333333,95.9991359648625,45.3838647459329,20,57.0166666666667,257.066805555556,16739.6590761239,135804.76582853,2059.69517927713
2014,Non-WI,Warm-Open,Jun,All,528.192767014975,147.480712403625,2.63323237816854,1390.85429601827,405.851301522632,2.68184834748185,196.951019810992,53.3670471282322,33,89.7916666666667,366.514791666667,21750.5605310809,164715.278947614,2848.04171918696
2014,Non-WI,Warm-Open,Jul,Weekday,70.5291207334122,15.0656569174011,2.75183246073298,194.084323861159,41.4581637475707,2.65277777777778,26.5868936796109,5.67920051336585,3,7.95833333333333,24.4842361111111,226.974018352835,1718.77934132039,32.253318471015
2014,Non-WI,Warm-Open,Jul,Weekend,58.3179696963456,11.514813649574,1.38392282958199,80.7075696376436,15.9356134880278,2.59166666666667,22.5021104937668,4.44301491301891,5,12.9583333333333,38.4285416666667,132.590933384416,253.943777239815,19.7403815173085
2014,Non-WI,Warm-Open,Jul,All,128.847090429758,18.9621979669355,2.13269770067962,274.791893498803,44.4153477815969,2.62476480424582,49.0890041733777,7.21066571048218,8,20.9166666666667,62.9127777777778,359.564951737251,1972.7231185602,51.9936999883234
2014,Non-WI,Warm-Open,Aug,Weekday,52.8704476056725,13.4306975492942,2.10826210826211,111.464761333897,28.3154307307056,2.19375,24.1004889370587,6.12225529312555,4,8.775,31.4845138888889,180.383636660616,801.76361746539,37.4820098742038
2014,Non-WI,Warm-Open,Aug,Weekend,91.0105098732569,23.6904253134616,2.11240535818288,192.251088707224,50.0437813697875,2.38472222222222,38.1639878326995,9.93424940343175,12,28.6166666666667,81.3345833333333,561.2362515327,2504.38005378709,98.6893112095842
2014,Non-WI,Warm-Open,Aug,All,143.880957478929,27.2326988782478,2.11088288097886,303.71585004112,57.4990753947616,2.3108032853303,62.2644767697582,11.6692468087614,16,37.3916666666667,112.819097222222,741.619888193317,3306.14367125248,136.171321083788
2014,Non-WI,Warm-Open,Sep,Weekday,14.3495162100553,3.80360579291788,1,14.3495162100553,3.80360579291788,1.81666666666667,7.89881626241575,2.09372795940434,1,1.81666666666667,3.30027777777778,14.4674170279184,14.4674170279184,4.38369676799145
2014,Non-WI,Warm-Open,Sep,Weekend,17.4013112065653,3.64567296858163,2.57929883138564,44.8831816596719,9.40328002747683,2.49583333333333,6.97214472383253,1.46070369358863,2,4.99166666666667,12.7717361111111,13.2909313938468,88.4216752751447,2.13365528046348
2014,Non-WI,Warm-Open,Sep,All,31.7508274166206,5.26861921396539,1.86554816643048,59.2326978697272,10.1434260633705,2.13508914763355,14.8709609862483,2.55291050537517,3,6.80833333333333,16.0720138888889,27.7583484217652,102.889092303063,6.51735204845492
2014,Non-WI,Warm-Open,All,Weekday,392.264314784286,73.7070317337385,2.37401129363705,931.239913388693,177.328856915331,2.45875033774797,159.538082725215,29.3677640453447,21,51.325,168.717013888889,5432.72652699834,31445.523494898,862.465565023041
2014,Non-WI,Warm-Open,All,Weekend,477.268673471945,132.446626790457,2.42849697899917,1159.04553169756,372.71775615945,2.6222570789207,182.006820501514,46.9460687478089,44,113.616666666667,411.562083333333,17542.1089481706,138918.525756535,2203.933370874
2014,Non-WI,Warm-Open,All,All,869.532988256231,151.574521193929,2.40391735945306,2090.28544508625,412.751801027486,2.54588190320324,341.544903226729,55.3750750419089,65,164.941666666667,580.279097222222,22974.8354751689,170364.049251433,3066.39893589704
2014,Non-WI,Non-Fishing,May,Weekend,12.5524516823411,3.32488145461105,2,25.1049033646821,6.64976290922211,1.70833333333333,7.34777659454111,1.94627207099184,2,3.41666666666667,7.22569444444444,11.0548366872165,44.2193467488661,3.78797497432285
2014,Non-WI,Non-Fishing,May,All,12.5524516823411,3.32488145461105,2,25.1049033646821,6.64976290922211,1.70833333333333,7.34777659454111,1.94627207099184,2,3.41666666666667,7.22569444444444,11.0548366872165,44.2193467488661,3.78797497432285
2014,Non-WI,Non-Fishing,Jun,Weekday,22.3258973890479,6.20944921708356,5,111.62948694524,31.0472460854178,2.875,7.76552952662537,2.15980842333341,1,2.875,8.265625,38.5572595795396,963.93148948849,4.66477242550196
2014,Non-WI,Non-Fishing,Jun,All,22.3258973890479,6.20944921708356,5,111.62948694524,31.0472460854178,2.875,7.76552952662537,2.15980842333341,1,2.875,8.265625,38.5572595795396,963.93148948849,4.66477242550196
2014,Non-WI,Non-Fishing,Aug,Weekend,15.9016615969581,4.13927058476323,5,79.5083079847905,20.6963529238162,5,3.18033231939162,0.827854116952646,1,5,25,17.1335609738861,428.339024347153,0.685342438955445
2014,Non-WI,Non-Fishing,Aug,All,15.9016615969581,4.13927058476323,5,79.5083079847905,20.6963529238162,5,3.18033231939162,0.827854116952646,1,5,25,17.1335609738861,428.339024347153,0.685342438955445
2014,Non-WI,Non-Fishing,All,Weekday,22.3258973890479,6.20944921708356,5,111.62948694524,31.0472460854178,2.875,7.76552952662537,2.15980842333341,1,2.875,8.265625,38.5572595795396,963.93148948849,4.66477242550196
2014,Non-WI,Non-Fishing,All,Weekend,28.4541132792992,5.30927468314672,3.67655847583838,104.613211349473,21.7384077405872,2.70268036851741,10.5281089139327,2.11502184699787,3,8.41666666666667,32.2256944444444,28.1883976611027,472.55837109602,4.4733174132783
2014,Non-WI,Non-Fishing,All,All,50.7800106683471,8.16980154230458,4.25842167909397,216.242698294712,37.901053555073,2.77582892180512,18.2936384405581,3.02292736247172,4,11.2916666666667,40.4913194444444,66.7456572406423,1436.48986058451,9.13808983878025
